step,LLM (Monolithic),HRM (Static),"ARH (Ours, Principled)"
536,91.07755821717414,92.28226809983819,92.52707363190625
537,91.7494641149528,93.0028007417242,92.18076706986454
538,91.22049103607516,93.2776689446597,92.51752834978926
539,90.6880231725369,93.31445769129918,92.82051252076855
540,90.79950819229235,93.09291820680411,93.79969297687093
541,91.459594109373,93.54645416043749,92.09475129634357
542,91.41200873772935,92.86403249022112,92.72776013471405
543,91.49795871348724,92.98624346422869,93.02173153333383
544,91.57501508558126,93.37952431704731,91.88644816996383
545,91.30787062692818,93.49236832537815,92.45310350768587
546,91.87446295033425,94.17729932877589,93.12319227218676
547,90.64023764068193,92.53891040544572,92.49978488595276
548,92.83584667110696,93.34706525757662,93.22132403370443
549,91.97149342626653,92.46821055921465,92.2886027558114
550,90.81115755846892,93.03232421729668,92.35682180511691
551,91.93615143798463,93.66707123585071,92.43731703927557
552,91.87259273026686,93.55462664835282,92.77895818935414
553,92.06231598994412,93.45447166888522,93.48952236968611
554,91.20189905199828,92.42506529871358,92.58184252362611
555,91.1830325514106,93.37523012064182,92.93610228889325
556,91.57448062743656,93.15408870049723,92.60294644995895
557,90.98233596502716,92.65670805715199,93.27552405070544
558,91.01982606625823,93.41364469351163,92.81895301799457
559,91.75746314203965,92.86264366956398,92.5595856345881
560,91.52378730639236,92.90519521819229,93.31449182902463
561,91.5757721264929,92.99035011207143,92.61525029890686
562,91.06831978786008,93.6271106824042,92.41970543335985
563,91.85880897245339,93.74919559704628,93.45523532366047
564,91.56528578614937,93.72441577131323,92.86728339859751
565,90.93328281606475,93.12918013296033,92.9438258193104
566,90.80181514056741,93.65531218256115,92.65382205881703
567,91.55747056738723,92.62580879831694,92.91890905220781
568,91.86335126365566,93.72438554545575,92.91655001022724
569,91.6098927804913,92.62195800642328,92.5052506064348
570,91.9268181463998,92.79762213813126,92.80863989529684
571,91.85249560908414,93.01759201494141,92.16116282597214
572,91.72751188371427,92.96178093720161,91.34864700354653
573,91.7640442657859,93.83575979643453,93.04794488354128
574,90.95760036115091,92.99923475218861,92.29653128727199
575,91.19868286535839,92.74289233253506,93.5662347526812
576,91.73855182794865,93.24868693859176,94.12191531798001
577,91.48563532028093,92.90020573454801,93.33279881962184
578,91.4518266101354,93.29672728507369,92.90882895659179
579,91.68142113646923,93.67195586499369,93.41896451675372
580,91.89679296730526,93.50234170398207,93.04476951970562
581,91.63874794700129,93.50724383079185,93.19561872629569
582,91.69304427578811,93.13263271321843,93.04187214956478
583,92.24304240742777,94.10343357273877,92.38293012334302
584,91.94744439386287,92.68987613652547,92.59046204934826
585,91.84321459241372,92.9846718319968,92.61344624097497
586,91.23127157583397,93.12347894757266,93.26411531765505
587,91.72786608086672,93.26179755156764,92.065596282
588,91.82898968060275,93.32100366298359,91.69427867891024
589,91.82233377219711,93.55947911307238,92.54515129169938
590,91.11968281427524,92.51543329089675,92.93984788156851
591,91.80033834922129,92.55795398162125,92.47305725634439
592,91.63956241130796,93.80666157510251,92.71658303359209
593,91.85564617738619,92.94876227351314,92.8420550545432
594,91.14679938594938,92.81117481473251,92.81716881414656
595,90.82703971333989,93.50299056027038,92.95891148322164
596,91.06456112230528,93.30093194606056,93.4618064897034
597,91.31894870843178,93.06466529859236,94.03449616308951
598,91.5583329787829,93.51822567646751,92.60428000191013
599,90.51761357224152,92.88033470972707,92.52145334019072
600,91.94138227824291,92.71178513461848,93.25096207988375
601,91.68398760371164,92.9429223240479,92.85027755868569
602,91.98116295546522,93.06418836531844,92.28166134217317
603,91.87401673816909,93.81439878750847,93.53335786874449
604,91.11814627762867,92.13636758874729,92.96737509792604
605,91.05714372152904,94.11225135709726,92.61683763197159
606,90.70808929026656,92.84976743562414,93.06982822496933
607,91.99183955307251,92.68209377860002,92.46367440300888
608,91.87062182770953,93.85818523654123,92.76631255574989
609,91.46986501384823,93.0044795911813,93.10696329685169
610,91.1703479362248,93.09389220046211,92.84963275931835
611,91.19973933379437,93.07107059924344,93.14641863480301
612,91.54902676113717,93.78081300511177,92.4070681731776
613,92.07027148171575,92.90534125338763,93.01838794849864
614,90.83536243539774,93.2384430717683,92.94530379884151
615,92.78029988521548,93.21312091040967,93.31461030466554
616,91.12639866973426,93.33207738842097,92.07365124129437
617,91.40428949266483,92.96990883675089,93.26692242513352
618,91.20089732010085,93.01346736550947,92.70262117078444
619,91.86861775332433,93.46990635098109,92.2576725567267
620,91.48113446801925,92.74998756975384,92.93085096843961
621,90.40297359446758,93.3883680117921,92.49990366749843
622,91.94350880430612,94.02925609194915,93.40339834335013
623,92.06032928396071,93.48865894982625,92.81080330974251
624,91.71327789598004,93.74538353685153,92.98845292340992
625,91.98884821698464,92.56686515916701,93.21508994150257
626,92.35235847719873,94.74535980157461,92.33866373995353
627,91.81272630639295,92.4926856303948,91.53280029310233
628,91.78743739051633,93.14701131438623,93.49540698372948
629,92.55670309419126,93.17896680511018,91.99272156358013
630,91.36668728777896,93.03551810917506,92.11329575772034
631,91.25590626577534,93.01427700341154,93.56259475434231
632,91.13084234901174,93.39713243301563,93.03781905730148
633,92.67944221179455,93.1652459492027,92.72864540935181
634,91.71276953457688,93.4409270017819,92.25666135168494
635,91.67545355288986,92.58792944872327,93.41787399542541
636,91.79076507738284,92.1372548858179,94.17428142850635
637,92.19400875797109,93.96821294366268,92.35743148555555
638,91.15948947354137,93.63986247866563,93.21897725789209
639,91.19723293757309,93.51408250030326,92.6919600855272
640,90.89489590323582,91.90846513323302,92.71226580538804
641,92.6113501801283,93.01713347345861,92.639929281168
642,90.75808626658036,93.60131202399684,92.44462307508756
643,92.19523993478711,93.21745826074299,91.64476391721533
644,91.28783158825095,93.32270606784581,92.54541646841518
645,91.60727842815739,93.18770913546186,92.12855803870784
646,91.63172898921864,92.62203546022818,92.80967070580272
647,92.50635534021835,93.24178776392043,92.84689293209824
648,91.61416125632407,93.08425536742112,92.33857244317504
649,91.87080507970185,93.34602914597376,92.46982216130974
650,92.67468587314522,92.41396937898391,92.83635828655511
651,91.29435029478869,93.1537730004304,92.44816172925668
652,91.39414568769273,93.63245051947267,92.50373453686602
653,90.86015995876267,93.44584421891189,93.00151101875791
654,91.73998840844929,92.78086996095948,92.09081476283447
655,91.84907051779741,94.1692479697036,92.7540842238261
656,91.2659363508409,91.96208896861228,92.68255044785568
657,91.8090386415997,92.68736217154803,92.63999784624109
658,91.62681458118026,92.81718823977874,93.35981355495747
659,90.73621110106451,92.31797570949236,92.48991664421331
660,91.43244822853785,93.15858884310737,92.93357157112648
661,91.52501531996901,92.69507028528702,93.03658234074986
662,90.34727952066925,92.89753733398298,91.49663472255301
663,91.17155821189299,93.09375068216232,91.89138358597418
664,91.46322773576948,92.39927654824652,92.32635184209646
665,91.18456817198552,93.35436203166778,93.71570204766294
666,92.72809845865017,92.63905135969249,92.84968722783513
667,91.99040192590759,91.91892986556778,92.83393625026947
668,91.66556497583319,93.00513887977861,93.1902124353573
669,91.67087744011933,93.72927184152238,92.49651811821212
670,90.54445790440865,93.79523032560006,93.34251840323716
671,91.2923104451269,93.70265510024358,92.99536596693959
672,91.76691986930693,93.21774829473395,92.46942672732685
673,91.49412786623505,92.80595085700217,92.88635744467672
674,92.93518503483465,93.52655520882055,91.96584718472434
675,90.95213118470556,93.36125408037184,91.6831212436907
676,90.39599224542191,92.92893536619174,92.79792326680612
677,90.61259181981013,92.39351574621072,92.32775204924769
678,91.09450342605216,92.61161444230937,92.55354904186554
679,91.26871584704283,93.07518619420283,93.08757121964096
680,91.07901715988012,93.10400947797758,91.91439257153017
681,91.83394825452413,93.66966289483992,93.16887684137785
682,91.29388418919743,92.80825278071839,92.4465413730286
683,90.96436928033569,93.2673325040528,92.68592993125412
684,92.20980221875598,93.22953525615112,92.68808832655888
685,91.85923722487428,92.83433083780187,93.06865626045746
686,91.64172406675729,93.17960939779621,92.30635511115987
687,91.23850802625014,93.16904116464644,92.42774091083973
688,92.07913448299155,93.58223315283148,93.07243294002612
689,91.64226462885604,93.05471263174431,92.30326531374274
690,91.62792372066066,92.89024244340244,92.68599304442438
691,90.32564272197898,94.01225458531503,92.53305089197569
692,91.31366884875403,93.80473670312692,92.68645108008634
693,91.41553956708374,92.47414499487071,92.60930949096638
694,91.26397610073944,92.47923052803762,92.48042720780903
695,90.55126535107864,93.47280324482844,93.39680166319559
696,92.52534539462611,93.55787590136143,92.46779359444763
697,91.11697195776425,93.11644080179634,91.84647588853677
698,92.08301391241999,93.45347723658823,92.55208066153097
699,92.26285299310884,94.05011558168287,93.44035903458065
700,90.81816146143201,93.25310988230412,92.60334322293355
701,91.33263732800171,93.63710148281905,93.59327390251676
702,92.06326298630347,92.23126020150373,92.88924436234679
703,91.61927577896306,92.2242378939289,92.76151115937355
704,91.49710168231366,92.90211710534432,92.98590888437555
705,92.0114478755106,93.40643315887704,92.10694030865022
706,90.52145156793472,93.10651132983405,93.88769972709568
707,92.29073354327411,93.21756223860484,93.91269942731508
708,92.1996370972896,93.49420852487417,91.77279702012868
709,91.21646961219378,93.0924226530855,93.49111005463847
710,91.65367671656797,93.90360073916067,93.05127280637555
711,91.80036855541223,92.87942780459244,92.74451213142815
712,90.97874200026597,93.03695721794276,93.01595094793426
713,91.87211766532145,92.56027170488109,92.2614538663251
714,92.00910096353519,93.73066840562933,92.72215195538874
715,91.51416431140824,92.10447633510967,92.65524848114656
716,91.08254703223523,93.76360943440218,93.08056568549091
717,92.14244134633441,93.29134238528711,92.99307233218804
718,90.88074315039532,93.76456943817648,92.81168361673154
719,91.99123179222396,93.26681366456836,92.6367512607739
720,91.50398202423536,93.29332322813195,93.29813374764214
721,91.73683926052598,93.34613355883235,92.66700114314773
722,91.80503221205788,92.58377366034225,93.4682815525944
723,91.59842798141237,92.68726232734917,93.48971793670293
724,91.05931043154935,93.21923707432234,93.22291104478056
725,91.3510745859383,92.75909833151502,93.66194155852924
726,92.29673743965246,93.8774354955937,92.73283723671022
727,91.80945181408363,92.77852336194267,93.11173583033253
728,92.11357034887148,92.66778735186585,92.65994661973977
729,91.26120360346549,93.10976984634208,92.4785033042515
730,91.52889875002391,93.01841743014137,92.49050708893706
731,90.76057625387068,92.37892725107021,92.55735935065196
732,92.31301958337478,93.3349887106966,93.14195727009039
733,91.47751046860272,93.90377439857339,93.23497711299252
734,91.62906429203457,93.16290671171592,92.95928619208877
735,91.56541813881643,93.71763345070723,92.86937601141958
736,91.25031874192449,92.55559744473305,92.50489063761603
737,90.78649561756836,92.91827677505778,92.58754044340641
738,92.63276693514845,92.60236247058823,92.80679923676186
739,90.99831606309807,92.08254451620253,92.62575348233668
740,91.71747211723864,92.42605269397507,92.94615566526753
741,92.57625018486397,93.60185374117084,92.86190590916237
742,91.57433355999017,92.8417591094602,93.39886948947024
743,91.51856949036194,92.6256885511473,92.68097829206356
744,92.32675521919057,91.97241164035158,92.8497486033449
745,91.8304896443025,93.59079678950071,93.51283941056245
746,93.00028696325423,92.51456474612203,92.80583210365492
747,91.76363433869476,93.49557854487841,92.92125559492347
748,91.32788822334719,93.25424266351413,92.2448925257205
749,91.51143403297519,91.6922338887177,92.46370453587659
750,91.44883462142313,93.4025805217437,92.92935548128831
751,91.57988613605244,93.19097267176086,92.72165680417588
752,91.55921256977486,92.85584528265669,92.84449557671854
753,91.6668239829786,92.17296246343146,93.04467537856216
754,91.3650917256267,92.44452681767238,92.63938536291447
755,91.95698484930678,92.84180222601061,92.50058933697524
756,92.5713919739364,92.43478345032125,91.78662694774977
757,91.58488068030728,92.81096302114763,92.2235933873197
758,91.45674080247369,92.3291248967667,92.32368192127633
759,91.75810114740904,93.17136831242195,91.60341017982459
760,90.76098458523971,92.62250785095411,92.08464313802905
761,91.4828283028482,93.24395657286586,92.38380192690857
762,91.59933910840391,92.74144780348595,92.88304970462362
763,90.70137975404567,93.03066973828768,92.67694545065059
764,92.16970388814508,93.37301787617086,93.59431457625577
765,91.40726750174298,92.882978622779,92.02888268186571
766,91.17349893140884,92.77790535777083,92.81442422742808
767,91.34360876838467,93.83756866718171,93.2851563376119
768,91.72081173285702,93.12992349259198,92.87470243455164
769,91.72871730213215,92.16098264530267,92.45905961854073
770,91.70198155849704,93.48861723294995,92.67299881641584
771,91.8519844437918,91.97701605468892,92.13917832355503
772,91.5031141219051,93.08493305112067,92.67192144036386
773,91.86999566085962,94.05843427061052,93.71528466733648
774,91.63827464086422,92.24304407764564,92.64009830273831
775,91.95089550960823,92.22763716881441,92.29928625407818
776,92.03383919942722,93.27312316946409,92.368209915663
777,91.83455336763716,93.09672936643541,92.6165016086843
778,91.92623161514322,92.48933442859466,92.59414252800465
779,91.09677480054624,93.22718993381895,92.71986519964086
780,91.20519297530896,93.12959991468763,91.60285873260419
781,91.83495244563179,93.64164224586891,92.71924154475575
782,91.81613618825709,93.09053702722854,92.1868493471737
